region_id,name,solar_cf,solar_f,solar_f_adj,solar_s_net_pct,solar_s_tot_pct,solar_converged,solar_s_seasonal_pct,solar_s_diurnal_pct,solar_s_tot_liion_pct,solar_s_tot_pumped_pct,solar_s_tot_h2_pct,solar_flaute_days,solar_gap30d_max,solar_trend_pct_decade,solar_trend_p,wind_cf,wind_f,wind_f_adj,wind_s_net_pct,wind_s_tot_pct,wind_converged,wind_s_seasonal_pct,wind_s_diurnal_pct,wind_s_tot_liion_pct,wind_s_tot_pumped_pct,wind_s_tot_h2_pct,wind_flaute_days,wind_gap30d_max,wind_trend_pct_decade,wind_trend_p,mix_alpha,mix_s_tot_pct,mix_f_adj,mix_s_pct_production,solar_s_pct_production,wind_s_pct_production,annual_consumption_TWh.1,state_land_km2.1,mix_solar_nameplate_GW.1,mix_wind_nameplate_GW.1,mix_capacity_TWh.1,mix_land_km2.1,mix_land_pct.1,feasible_1pct.1,mix_storage_TWh.1,mix_supply_capped_TWh.1,mix_shortfall_TWh.1,mix_storage_TWh,mix_supply_capped_TWh,mix_shortfall_TWh,annual_consumption_TWh,state_land_km2,mix_solar_nameplate_GW,mix_wind_nameplate_GW,mix_capacity_TWh,mix_land_km2,mix_land_pct,solar_land_km2,solar_land_pct,wind_land_km2,wind_land_pct,feasible_1pct,mix_storage_TWh_1pct,mix_supply_capped_TWh_1pct,mix_shortfall_TWh_1pct,feasible_oilgas2x,mix_storage_TWh_oilgas2x,mix_supply_capped_TWh_oilgas2x,mix_shortfall_TWh_oilgas2x,feasible_oilgas_all,mix_storage_TWh_oilgas_all,mix_supply_capped_TWh_oilgas_all,mix_shortfall_TWh_oilgas_all
368,New Mexico,0.2232,1.0344,1.2438,14.3225,16.7818,True,15.6624,1.1194,14.6894,14.9412,489.8659,0.75,0.6651,0.5348,0.3546,0.271,1.6736,1.9628,22.5,24.0187,True,22.4082,1.6105,21.238,18.2804,24.5715,8.75,0.8802,30.7849,0.0001,0.9,15.1092,1.2705,11.89232585596222,13.492362116095835,12.236957407784796,23.25901714,315076.48853272694,13.602233979769665,1.244780083757519,130.05984319649812,465.8556001632306,0.1478547645153289,True,3.5142514177168804,,0.0,3.5142514177168804,,0.0,23.25901714,315076.48853272694,13.602233979769665,1.244780083757519,130.05984319649812,465.85560016323063,0.1478547645153289,493.1991961181077,0.1565331638723272,192.30652092870983,0.061034868651817856,True,3.5142514177168804,,0.0,True,3.5142514177168804,,0.0,True,3.5142514177168804,,0.0
370,Texas,0.2075,1.0631,1.273,12.8355,14.9273,True,13.7836,1.1438,13.0778,13.0617,349.4795,1.75,0.665,1.8976,0.0524,0.3598,1.3467,1.4881,17.2004,19.2,True,19.1197,0.0803,17.3294,16.6808,22.129,7.0,0.7028,17.5331,0.0,0.4,10.0362,1.3396,7.491937891908032,11.726080125687352,12.90235871245212,387.65791063884615,685340.7421274559,114.2777217564611,98.85753445441496,1867.064844407275,4797.832736426187,0.7000653020470673,True,38.90612322753587,,0.0,38.90612322753587,,0.0,387.65791063884615,685340.7421274559,114.2777217564611,98.85753445441497,1867.0648444072747,4797.832736426187,0.7000653020470673,9049.687705034772,1.3204654486091767,1830.2714370162107,0.2670600658199052,True,38.90612322753587,,0.0,True,38.90612322753587,,0.0,True,38.90612322753587,,0.0
444,Alaska,0.1058,1.1152,1.4265,39.3782,46.462,True,45.6204,0.8416,40.7999,41.9587,167.3948,75.875,0.9644,0.6282,0.4806,0.224,1.5368,1.7209,6.6039,7.3869,True,6.4394,0.9475,6.3743,5.149,7.7493,9.75,0.7685,-31.7702,0.0,0.05,6.9136,1.6684,4.143850395588587,32.57062740974413,4.292463245975942,6.012782697307693,1505330.4374152452,0.5411976726672707,4.856765899981015,47.28616089639898,66.6075814220525,0.0044247814145326,True,0.4156997445610647,,0.0,0.4156997445610647,,0.0,6.012782697307693,1505330.4374152452,0.5411976726672707,4.856765899981015,47.28616089639898,66.6075814220525,0.00442478141453263,308.4865659953095,0.020492946819370896,52.732579826100825,0.00350305677181724,True,0.4156997445610647,,0.0,True,0.4156997445610647,,0.0,True,0.4156997445610647,,0.0
532,Louisiana,0.1901,1.0659,1.2793,14.7555,16.981,True,16.0999,0.8812,15.0086,14.9357,345.4358,1.875,0.6829,-0.79,0.4806,0.1867,1.2124,1.4403,30.413,35.3173,True,34.6959,0.6215,31.2831,31.6195,63.7482,14.875,0.8983,-5.5875,0.0246,0.55,12.1211,1.2496,9.69998399487836,13.27366528570312,24.520794278969664,86.25969755884616,119548.2078013206,35.60044397339768,29.65808033991628,571.6646729846302,1483.2622691790857,1.2407231329173476,False,,86.87685045098192,0.0,,86.87685045098192,0.0,86.25969755884616,119548.20780132059,35.60044397339768,29.658080339916282,571.6646729846302,1483.2622691790857,1.2407231329173476,2208.88371431186,1.8476928721364398,759.6481205289057,0.6354324623514048,False,,86.87685045098192,0.0,True,10.455624200805302,,0.0,True,10.455624200805302,,0.0
533,Mississippi,0.1889,1.0571,1.2714,15.1052,17.409,True,16.4802,0.9288,15.4066,15.4235,388.3054,1.875,0.6954,-0.4649,0.7243,0.1778,1.2941,1.5637,31.4288,37.2055,True,36.6448,0.5607,32.5033,33.1585,56.0415,15.875,0.9412,-9.0108,0.0195,0.55,13.1812,1.2721,10.361764012263189,13.69277961302501,23.793246786468,47.82020231692307,123806.13328923918,20.21898207360495,17.57556571394609,331.0802386189471,849.7217262596257,0.6863324971748235,True,6.303276507798265,,0.0,6.303276507798265,,0.0,47.82020231692307,123806.13328923918,20.21898207360495,17.57556571394609,331.0802386189471,849.7217262596257,0.6863324971748235,1224.7185545438504,0.9892228454325686,480.0969893508984,0.38778126462384793,True,6.303276507798265,,0.0,True,6.303276507798265,,0.0,True,6.303276507798265,,0.0
534,Alabama,0.1911,1.0602,1.2759,14.5904,16.857,True,16.1358,0.7212,14.8991,14.9477,372.5595,1.875,0.6875,0.4442,0.6916,0.1597,1.6219,2.0197,28.5714,33.7497,True,32.7813,0.9684,29.346,29.2259,44.6304,16.875,0.9378,-14.5222,0.0106,0.65,9.6453,1.3285,7.260293564170117,13.211850458499882,16.71025399811853,87.13784368,133834.9208615295,44.94867880008076,28.961922658286227,647.4568687752948,1787.9085199188878,1.3359058371385173,False,,86.65477918476736,0.4830644952326395,,86.65477918476736,0.4830644952326395,87.13784368,133834.9208615295,44.94867880008076,28.961922658286227,647.4568687752948,1787.9085199188878,1.3359058371385173,2213.7949791464466,1.654123576190492,1258.0116176770941,0.9399726241693518,False,,86.65477918476736,0.4830644952326395,True,8.404706436467041,,0.0,True,8.404706436467041,,0.0
535,Florida,0.2069,1.0651,1.2729,10.373,12.3368,True,11.3079,1.0289,10.5863,10.6139,342.6336,0.875,0.6496,-0.5451,0.86,0.1582,1.3873,1.6726,36.1452,40.2657,True,38.4255,1.8402,36.1266,34.2196,58.0755,21.875,0.9778,14.3723,0.0093,0.85,9.5547,1.2474,7.65969215969216,9.691884672794409,24.07371756546694,230.13740888346155,146720.53087587006,134.63168697352606,31.072316540666183,1451.5670707843242,4798.446064524197,3.270466672850186,False,,87.77750472872049,142.35990415474106,,87.77750472872049,142.35990415474106,230.13740888346155,146720.53087587006,134.63168697352606,31.072316540666186,1451.5670707843242,4798.446064524197,3.270466672850186,5387.6038426154255,3.672017685904844,2777.593749447825,1.8931186609444262,False,,87.77750472872049,142.35990415474106,False,,165.0217088899945,65.11569999346705,True,21.9889390065881,,0.0
536,Georgia,0.192,1.0702,1.2856,13.1192,15.4894,True,14.2106,1.2788,13.129,13.1882,322.9822,1.875,0.6746,-0.0236,0.9648,0.165,1.2441,1.4979,32.2107,36.5486,True,35.6548,0.8938,32.6992,31.6514,71.0607,12.5,0.9398,-4.5281,0.0707,0.65,11.7183,1.2527,9.354434421649238,12.048382078406968,24.39989318379064,134.83738778615384,152163.87791979985,65.27778799931905,40.90132730586704,930.1290500734302,2584.939539702639,1.6987865813100982,False,,99.43026248150105,35.407125304652794,,99.43026248150105,35.407125304652794,134.83738778615384,152163.87791979985,65.27778799931905,40.901327305867035,930.1290500734302,2584.939539702639,1.6987865813100982,3435.4972439806775,2.257761362911246,1397.349682889718,0.9183189216735205,False,,99.43026248150105,35.407125304652794,True,15.800649612944865,,0.0,True,15.800649612944865,,0.0
537,South Carolina,0.189,1.084,1.3054,13.0914,15.3136,True,14.4598,0.8538,13.3799,13.4351,258.0581,1.875,0.6788,-0.1905,0.9648,0.1873,1.3202,1.5654,23.0039,26.1431,True,25.1046,1.0385,22.8026,21.4356,42.8201,13.625,0.8598,-7.6192,0.0136,0.5,11.3568,1.3054,8.699862111230274,11.73096368929064,16.700587709211703,80.03401242346155,80163.65908160922,31.55166576598376,31.83803966775724,555.2938195995712,1370.102588877031,1.709131799338428,False,,61.128345899378566,18.90566652408298,,61.128345899378566,18.90566652408298,80.03401242346155,80163.65908160922,31.55166576598376,31.838039667757236,555.2938195995712,1370.102588877031,1.709131799338428,2103.444384398917,2.6239375902957995,763.5861390517416,0.9525340382409266,False,,61.128345899378566,18.90566652408298,True,9.08930272290768,,0.0,True,9.08930272290768,,0.0
538,North Carolina,0.1821,1.0859,1.3108,14.4478,16.8272,True,15.7325,1.0947,14.7457,14.7884,247.9641,1.75,0.6953,0.0471,0.9648,0.1868,1.3578,1.6146,22.0709,25.7918,True,25.238,0.5537,22.6523,22.7359,38.1864,11.625,0.8873,-16.8204,0.0,0.55,13.2246,1.2991,10.179816796243554,12.837351235886484,15.974111234980798,130.91789822153845,127661.28035536745,58.63949813614147,46.77062171273226,923.392649876134,2422.356154998705,1.8974869657077336,False,,89.63194195969879,41.28595626183966,,89.63194195969879,41.28595626183966,130.91789822153845,127661.28035536745,58.63949813614147,46.77062171273226,923.3926498761339,2422.356154998705,1.8974869657077336,3585.9163176770044,2.8089302470529676,1291.7634570493678,1.0118678533174028,False,,89.63194195969879,41.28595626183966,False,,168.50805088423377,0.0,True,17.313368368205573,,0.0
539,Virginia,0.1715,1.0921,1.3253,17.402,20.0335,True,18.8964,1.1371,17.7556,17.8061,225.2206,1.875,0.7102,-0.8286,0.5666,0.1695,1.5571,1.9099,26.3899,30.0466,True,29.1047,0.9419,26.1274,25.9811,40.2251,10.75,0.8874,-28.0283,0.0,0.5,16.2287,1.4151,11.468235460391492,15.11620010563646,15.732027854861512,113.81932250884616,103724.65740872295,53.60495070432399,54.23745749729537,944.6994958461856,2329.2062651170863,2.245566602296829,False,,71.72609492745646,42.09322758138971,,71.72609492745646,42.09322758138971,113.81932250884617,103724.65740872295,53.60495070432399,54.23745749729537,944.6994958461855,2329.2062651170863,2.245566602296829,3346.884374175703,3.226700822917579,1464.0395742220958,1.4114672545536644,False,,71.72609492745646,42.09322758138971,False,,134.84505846361813,0.0,True,18.471396391993117,,0.0
540,District of Columbia,0.1676,1.1202,1.3603,16.0626,18.5224,True,17.3,1.2224,16.3479,16.3019,92.7232,4.75,0.7161,-0.3287,0.7576,0.2216,1.308,1.5678,20.7645,23.9669,True,23.5821,0.3848,21.2242,21.1614,33.1364,6.375,0.7882,-13.3136,0.0001,0.4,12.5546,1.3412,9.36072174172383,13.616408145262074,15.286962622783516,11.026108516153846,162.242960263741,4.029003809315924,4.570810278258227,75.33437140714956,180.00822975977974,110.94979373352142,False,,0.1332874649355707,10.892821051218275,,0.1332874649355707,10.892821051218275,11.026108516153846,162.242960263741,4.029003809315924,4.570810278258227,75.33437140714956,180.00822975977974,110.94979373352142,340.5317304038952,209.88998835470534,89.05105321420184,54.88746819550203,False,,0.1332874649355707,10.892821051218275,False,,0.2505804340788729,10.775528082074972,False,,0.6664373246778535,10.359671191475993
541,Maryland,0.1649,1.1012,1.3392,17.7827,20.4279,True,19.2927,1.1352,18.1364,18.1717,178.4147,3.875,0.7094,-0.4176,0.8948,0.2546,1.2787,1.5055,20.8873,23.9134,True,23.808,0.1054,21.2755,21.2067,33.1785,6.75,0.8071,-11.809,0.0009,0.35,12.3639,1.3283,9.3080629375894,15.2538082437276,15.884025240783792,62.43139031769231,25462.074163726647,20.09289254844277,24.168518547916488,387.72996120410704,911.4482704272572,3.5796308838252826,False,,23.166527066715936,39.264863250976376,,23.166527066715936,39.264863250976376,62.43139031769231,25462.074163726647,20.092892548442766,24.168518547916488,387.72996120410704,911.4482704272571,3.5796308838252826,1929.3118451349956,7.577198278227857,421.42593684105503,1.655112360961621,False,,23.166527066715936,39.264863250976376,False,,43.55307088542597,18.878319432266345,True,7.71895466748916,,0.0
542,Delaware,0.168,1.1021,1.3388,17.617,20.2764,True,19.0394,1.2371,17.9579,17.9903,170.9359,3.75,0.7115,-0.4648,0.6277,0.3211,1.2575,1.4567,18.9631,21.9993,True,21.8302,0.1692,19.4302,19.4592,30.2139,6.875,0.7538,-6.7687,0.0195,0.3,12.4992,1.3207,9.464072082986297,15.145204660890348,15.102148692249605,11.543375219615385,5171.6627310307085,3.107741285988673,3.793941401767549,60.45874034474451,141.53079021729795,2.7366593217321222,False,,5.570783155755303,5.972592063860082,,5.570783155755303,5.972592063860082,11.543375219615385,5171.6627310307085,3.1077412859886735,3.7939414017675492,60.45874034474451,141.53079021729795,2.7366593217321222,350.0369361097765,6.76836356728186,59.78035933276498,1.1559214597285001,False,,5.5707831557553025,5.972592063860082,False,,10.473072332819969,1.0703028867954156,True,1.4428295554501662,,0.0
543,New Jersey,0.163,1.122,1.3607,15.8385,18.3241,True,17.0559,1.2682,16.1386,16.1348,80.1581,2.875,0.7216,-0.2457,0.9297,0.2667,1.2721,1.4993,23.99,27.8533,True,27.6298,0.2235,24.6217,24.756,39.0905,6.25,0.8059,-9.6519,0.0055,0.45,12.909,1.3008,9.92389298892989,13.46667156610568,18.57753618355233,75.45656838,19667.5664678144,30.93345159741491,23.10697775868222,473.3941611594108,1262.184830833986,6.417595348664652,False,,15.294498767225557,60.16206961277444,,15.294498767225557,60.16206961277444,75.45656838,19667.566467814402,30.93345159741491,23.10697775868222,473.3941611594108,1262.1848308339859,6.417595348664652,2396.8809842719274,12.186972842798713,484.237556658731,2.462112216329237,False,,15.294498767225555,60.16206961277444,False,,28.75365768238405,46.70291069761595,False,,76.4724938361278,0.0
